#TLB experiment
#  page size = 64 bytes
#  max number of pages = 4096
#  total number or references = 1 Mi
#pages	 proc	 wall	 sum
87	 0.0007	 1073145
88	 0.0007	 1073072
89	 0.0007	 1073073
90	 0.0006	 1073070
91	 0.0007	 1073072
92	 0.0007	 1073088
93	 0.0007	 1073127
94	 0.0006	 1073104
95	 0.0007	 1073120
96	 0.0007	 1073088
97	 0.0007	 1073111
98	 0.0006	 1073100
99	 0.0006	 1073061
100	 0.0006	 1073100
101	 0.0006	 1073125
102	 0.0006	 1073142
103	 0.0005	 1073054
104	 0.0005	 1073072
105	 0.0005	 1073100
106	 0.0005	 1073144
107	 0.0005	 1073103
108	 0.0005	 1073088
109	 0.0005	 1073105
110	 0.0005	 1073050
111	 0.0005	 1073148
112	 0.0005	 1073072
113	 0.0005	 1073048
114	 0.0005	 1073082
115	 0.0011	 1073065
116	 0.0005	 1073116
117	 0.0006	 1073124
118	 0.0005	 1073092
119	 0.0005	 1073142
120	 0.0005	 1073040
121	 0.0005	 1073149
122	 0.0005	 1073112
123	 0.0005	 1073052
124	 0.0005	 1073096
125	 0.0005	 1073125
126	 0.0005	 1073142
127	 0.0005	 1073150
128	 0.0005	 1073152
129	 0.0005	 1073151
130	 0.0005	 1073150
131	 0.0005	 1073152
132	 0.0005	 1073028
133	 0.0006	 1073044
134	 0.0005	 1073072
135	 0.0005	 1073115
136	 0.0005	 1073040
137	 0.0005	 1073121
138	 0.0005	 1073088
139	 0.0005	 1073080
140	 0.0005	 1073100
141	 0.0005	 1073151
142	 0.0005	 1073094
143	 0.0005	 1073072
144	 0.0005	 1073088
145	 0.0005	 1073145
146	 0.0005	 1073100
147	 0.0005	 1073100
148	 0.0005	 1073148
149	 0.0005	 1073098
150	 0.0005	 1073100
151	 0.0005	 1073006
152	 0.0005	 1073120
153	 0.0005	 1073142
154	 0.0005	 1073072
155	 0.0005	 1073065
156	 0.0005	 1073124
157	 0.0005	 1073095
158	 0.0005	 1073136
159	 0.0005	 1073091
160	 0.0005	 1073120
161	 0.0005	 1073065
162	 0.0005	 1073088
163	 0.0005	 1073029
164	 0.0005	 1073052
165	 0.0005	 1072995
166	 0.0005	 1073024
167	 0.0005	 1073142
168	 0.0005	 1073016
169	 0.0005	 1073150
170	 0.0005	 1073040
171	 0.0005	 1073025
172	 0.0005	 1073108
173	 0.0005	 1073119
174	 0.0005	 1073058
175	 0.0005	 1073100
176	 0.0005	 1073072
177	 0.0005	 1073151
178	 0.0005	 1072984
179	 0.0005	 1073105
180	 0.0005	 1072980
181	 0.0005	 1073149
182	 0.0005	 1073072
183	 0.0005	 1073112
184	 0.0005	 1073088
185	 0.0005	 1073000
186	 0.0005	 1073034
187	 0.0005	 1073006
188	 0.0005	 1073104
189	 0.0005	 1073142
190	 0.0005	 1073120
191	 0.0005	 1073038
192	 0.0005	 1073088
193	 0.0005	 1073080
194	 0.0006	 1073014
195	 0.0017	 1073085
196	 0.0006	 1073100
197	 0.0007	 1073059
198	 0.0006	 1072962
199	 0.0005	 1073008
200	 0.0005	 1073000
201	 0.0005	 1073139
202	 0.0005	 1073024
203	 0.0005	 1073058
204	 0.0005	 1073040
205	 0.0005	 1072970
206	 0.0005	 1073054
207	 0.0005	 1073088
208	 0.0005	 1073072
209	 0.0005	 1073006
210	 0.0005	 1073100
211	 0.0006	 1073146
212	 0.0006	 1073144
213	 0.0005	 1073094
214	 0.0006	 1072996
215	 0.0005	 1073065
216	 0.0006	 1073088
217	 0.0005	 1073065
218	 0.0005	 1072996
219	 0.0005	 1073100
220	 0.0005	 1072940
221	 0.0005	 1072955
222	 0.0005	 1073148
223	 0.0005	 1073076
224	 0.0005	 1072960
225	 0.0005	 1073025
226	 0.0005	 1073048
227	 0.0005	 1073029
228	 0.0005	 1072968
229	 0.0005	 1073094
230	 0.0005	 1072950
231	 0.0005	 1072995
232	 0.0005	 1073000
233	 0.0005	 1072965
234	 0.0005	 1073124
235	 0.0005	 1073010
236	 0.0005	 1073092
237	 0.0005	 1073136
238	 0.0005	 1073142
239	 0.0005	 1073110
240	 0.0009	 1073040
241	 0.0005	 1072932
242	 0.0005	 1073028
243	 0.0005	 1073088
244	 0.0005	 1073112
245	 0.0005	 1073100
246	 0.0005	 1073052
247	 0.0005	 1072968
248	 0.0005	 1073096
249	 0.0005	 1072941
250	 0.0005	 1073000
251	 0.0005	 1073025
252	 0.0005	 1073016
253	 0.0005	 1072973
254	 0.0005	 1073150
255	 0.0005	 1073040
256	 0.0007	 1073152
257	 0.0005	 1072975
258	 0.0005	 1073022
259	 0.0005	 1073037
260	 0.0005	 1073020
261	 0.0005	 1072971
262	 0.0005	 1073152
263	 0.0005	 1073040
264	 0.0005	 1072896
265	 0.0005	 1072985
266	 0.0005	 1073044
267	 0.0005	 1073073
268	 0.0005	 1073072
269	 0.0005	 1073041
270	 0.0005	 1072980
271	 0.0005	 1072889
272	 0.0005	 1073040
273	 0.0005	 1072890
274	 0.0005	 1072984
275	 0.0005	 1073050
276	 0.0005	 1073088
277	 0.0005	 1073098
278	 0.0005	 1073080
279	 0.0005	 1073034
280	 0.0005	 1072960
281	 0.0005	 1073139
282	 0.0005	 1073010
283	 0.0005	 1073136
284	 0.0005	 1072952
285	 0.0005	 1073025
286	 0.0005	 1073072
287	 0.0005	 1073093
288	 0.0005	 1073088
289	 0.0005	 1073057
290	 0.0005	 1073000
291	 0.0005	 1072917
292	 0.0005	 1073100
293	 0.0005	 1072966
294	 0.0005	 1073100
295	 0.0005	 1072915
296	 0.0005	 1073000
297	 0.0005	 1073061
298	 0.0005	 1073098
299	 0.0005	 1073111
300	 0.0005	 1073100
301	 0.0005	 1073065
302	 0.0005	 1073006
303	 0.0005	 1072923
304	 0.0005	 1073120
305	 0.0005	 1072990
306	 0.0005	 1073142
307	 0.0005	 1072965
308	 0.0005	 1073072
309	 0.0005	 1072848
310	 0.0005	 1072910
311	 0.0005	 1072950
312	 0.0005	 1072968
313	 0.0005	 1072964
314	 0.0005	 1072938
315	 0.0005	 1072890
316	 0.0005	 1073136
317	 0.0005	 1073045
318	 0.0009	 1072932
319	 0.0005	 1073116
320	 0.0006	 1072960
321	 0.0005	 1073103
322	 0.0005	 1072904
323	 0.0005	 1073006
324	 0.0005	 1073088
325	 0.0005	 1073150
326	 0.0005	 1072866
327	 0.0005	 1072887
328	 0.0005	 1072888
329	 0.0005	 1072869
330	 0.0005	 1072830
331	 0.0005	 1073102
332	 0.0005	 1073024
333	 0.0005	 1072926
334	 0.0005	 1073142
335	 0.0005	 1073005
336	 0.0005	 1072848
337	 0.0005	 1073008
338	 0.0005	 1073150
339	 0.0005	 1072935
340	 0.0005	 1073040
341	 0.0005	 1073127
342	 0.0005	 1072854
343	 0.0005	 1072904
344	 0.0005	 1072936
345	 0.0005	 1072950
346	 0.0005	 1072946
347	 0.0005	 1072924
348	 0.0005	 1072884
349	 0.0005	 1072826
350	 0.0005	 1073100
351	 0.0005	 1073007
352	 0.0005	 1072896
353	 0.0005	 1073120
354	 0.0005	 1072974
355	 0.0005	 1072810
356	 0.0005	 1072984
357	 0.0005	 1073142
358	 0.0005	 1072926
359	 0.0005	 1073051
360	 0.0005	 1072800
361	 0.0005	 1072892
362	 0.0005	 1072968
363	 0.0005	 1073028
364	 0.0005	 1073072
365	 0.0005	 1073100
366	 0.0005	 1073112
367	 0.0005	 1073108
368	 0.0005	 1073088
369	 0.0005	 1073052
370	 0.0005	 1073000
371	 0.0005	 1072932
372	 0.0005	 1072848
373	 0.0005	 1073121
374	 0.0005	 1073006
375	 0.0005	 1072875
376	 0.0005	 1073104
377	 0.0005	 1072942
378	 0.0005	 1073142
379	 0.0005	 1072949
380	 0.0005	 1073120
381	 0.0005	 1072896
382	 0.0005	 1073038
383	 0.0005	 1072783
384	 0.0005	 1072896
385	 0.0011	 1072995
386	 0.0005	 1073080
387	 0.0005	 1073151
388	 0.0005	 1072820
389	 0.0005	 1072862
390	 0.0005	 1072890
391	 0.0005	 1072904
392	 0.0005	 1072904
393	 0.0005	 1072890
394	 0.0005	 1072862
395	 0.0005	 1072820
396	 0.0005	 1072764
397	 0.0005	 1073091
398	 0.0005	 1073008
399	 0.0005	 1072911
400	 0.0005	 1072800
401	 0.0005	 1073076
402	 0.0005	 1072938
403	 0.0005	 1072786
404	 0.0005	 1073024
405	 0.0004	 1072845
406	 0.0005	 1073058
407	 0.0004	 1072852
408	 0.0005	 1073040
409	 0.0005	 1072807
410	 0.0005	 1072970
411	 0.0005	 1073121
412	 0.0005	 1072848
413	 0.0005	 1072974
414	 0.0005	 1073088
415	 0.0005	 1072775
416	 0.0005	 1072864
417	 0.0005	 1072941
418	 0.0005	 1073006
419	 0.0005	 1073059
420	 0.0005	 1073100
421	 0.0005	 1073129
422	 0.0005	 1073146
423	 0.0005	 1073151
424	 0.0005	 1073144
425	 0.0005	 1073125
426	 0.0005	 1073094
427	 0.0005	 1073051
428	 0.0005	 1072996
429	 0.0005	 1072929
430	 0.0005	 1072850
431	 0.0008	 1072759
432	 0.0005	 1073088
433	 0.0005	 1072974
434	 0.0005	 1072848
435	 0.0005	 1073145
436	 0.0005	 1072996
437	 0.0005	 1072835
438	 0.0005	 1073100
439	 0.0005	 1072916
440	 0.0005	 1072720
441	 0.0005	 1072953
442	 0.0005	 1072734
443	 0.0005	 1072946
444	 0.0005	 1073148
445	 0.0005	 1072895
446	 0.0005	 1073076
447	 0.0005	 1072800
448	 0.0005	 1072960
449	 0.0005	 1073110
450	 0.0005	 1072800
451	 0.0005	 1072929
452	 0.0005	 1073048
453	 0.0005	 1072704
454	 0.0005	 1072802
455	 0.0005	 1072890
456	 0.0007	 1072968
457	 0.0005	 1073036
458	 0.0005	 1073094
459	 0.0005	 1073142
460	 0.0005	 1072720
461	 0.0005	 1072747
462	 0.0005	 1072764
463	 0.0005	 1072771
464	 0.0005	 1072768
465	 0.0005	 1072755
466	 0.0005	 1072732
467	 0.0005	 1072699
468	 0.0005	 1073124
469	 0.0005	 1073072
470	 0.0005	 1073010
471	 0.0005	 1072938
472	 0.0005	 1072856
473	 0.0005	 1072764
474	 0.0005	 1073136
475	 0.0005	 1073025
476	 0.0005	 1072904
477	 0.0005	 1072773
478	 0.0005	 1073110
479	 0.0005	 1072960
480	 0.0005	 1072800
481	 0.0005	 1073111
482	 0.0005	 1072932
483	 0.0005	 1072743
484	 0.0005	 1073028
485	 0.0005	 1072820
486	 0.0005	 1073088
487	 0.0005	 1072861
488	 0.0005	 1073112
489	 0.0005	 1072866
490	 0.0005	 1073100
491	 0.0005	 1072835
492	 0.0005	 1073052
493	 0.0005	 1072768
494	 0.0005	 1072968
495	 0.0005	 1072665
496	 0.0005	 1072848
497	 0.0005	 1073023
498	 0.0005	 1072692
499	 0.0005	 1072850
500	 0.0008	 1073000
501	 0.0005	 1073142
502	 0.0005	 1072774
503	 0.0005	 1072899
504	 0.0005	 1073016
505	 0.0005	 1073125
506	 0.0005	 1072720
507	 0.0005	 1072812
508	 0.0005	 1072896
509	 0.0005	 1072972
510	 0.0005	 1073040
511	 0.0005	 1073100
512	 0.0005	 1073152
513	 0.0005	 1072683
514	 0.0005	 1072718
515	 0.0005	 1072745
516	 0.0005	 1072764
517	 0.0005	 1072775
518	 0.0005	 1072778
519	 0.0005	 1072773
520	 0.0005	 1072760
521	 0.0005	 1072739
522	 0.0005	 1072710
523	 0.0005	 1072673
524	 0.0005	 1073152
525	 0.0005	 1073100
526	 0.0005	 1073040
527	 0.0005	 1072972
528	 0.0005	 1072896
529	 0.0005	 1072812
530	 0.0005	 1072720
531	 0.0005	 1073151
532	 0.0005	 1073044
533	 0.0005	 1072929
534	 0.0005	 1072806
535	 0.0005	 1072675
536	 0.0005	 1073072
537	 0.0005	 1072926
538	 0.0005	 1072772
539	 0.0005	 1073149
540	 0.0005	 1072980
541	 0.0005	 1072803
542	 0.0005	 1072618
543	 0.0005	 1072968
544	 0.0005	 1072768
545	 0.0005	 1073105
546	 0.0005	 1072890
547	 0.0005	 1072667
548	 0.0005	 1072984
549	 0.0005	 1072746
550	 0.0005	 1073050
551	 0.0005	 1072797
552	 0.0005	 1073088
553	 0.0006	 1072820
554	 0.0005	 1073098
555	 0.0006	 1072815
556	 0.0006	 1073080
557	 0.0006	 1072782
558	 0.0005	 1073034
559	 0.0005	 1072721
560	 0.0006	 1072960
561	 0.0006	 1072632
562	 0.0006	 1072858
563	 0.0006	 1073078
564	 0.0006	 1072728
565	 0.0006	 1072935
566	 0.0005	 1073136
567	 0.0006	 1072764
568	 0.0012	 1072952
569	 0.0008	 1073134
570	 0.0006	 1072740
571	 0.0006	 1072909
572	 0.0006	 1073072
573	 0.0008	 1072656
574	 0.0006	 1072806
575	 0.0006	 1072950
576	 0.0006	 1073088
577	 0.0006	 1072643
578	 0.0005	 1072768
579	 0.0006	 1072887
580	 0.0006	 1073000
581	 0.0007	 1073107
582	 0.0006	 1072626
583	 0.0007	 1072720
584	 0.0007	 1072808
585	 0.0007	 1072890
586	 0.0007	 1072966
587	 0.0007	 1073036
588	 0.0007	 1073100
589	 0.0006	 1072569
590	 0.0006	 1072620
591	 0.0007	 1072665
592	 0.0007	 1072704
593	 0.0006	 1072737
594	 0.0009	 1072764
595	 0.0010	 1072785
596	 0.0008	 1072800
597	 0.0007	 1072809
598	 0.0007	 1072812
599	 0.0008	 1072809
600	 0.0007	 1072800
601	 0.0007	 1072785
602	 0.0007	 1072764
603	 0.0007	 1072737
604	 0.0006	 1072704
605	 0.0006	 1072665
606	 0.0006	 1072620
607	 0.0006	 1072569
608	 0.0007	 1073120
609	 0.0007	 1073058
610	 0.0007	 1072990
611	 0.0007	 1072916
612	 0.0008	 1072836
613	 0.0008	 1072750
614	 0.0006	 1072658
615	 0.0007	 1072560
616	 0.0007	 1073072
617	 0.0006	 1072963
618	 0.0006	 1072848
619	 0.0006	 1072727
620	 0.0008	 1072600
621	 0.0010	 1073088
622	 0.0007	 1072950
623	 0.0006	 1072806
624	 0.0006	 1072656
625	 0.0006	 1073125
626	 0.0006	 1072964
627	 0.0006	 1072797
628	 0.0006	 1072624
629	 0.0007	 1073074
630	 0.0005	 1072890
631	 0.0008	 1072700
632	 0.0008	 1073136
633	 0.0007	 1072935
634	 0.0007	 1072728
635	 0.0007	 1073150
636	 0.0007	 1072932
637	 0.0006	 1072708
638	 0.0006	 1073116
639	 0.0006	 1072881
640	 0.0006	 1072640
641	 0.0006	 1073034
642	 0.0006	 1072782
643	 0.0007	 1072524
644	 0.0007	 1072904
645	 0.0007	 1072635
646	 0.0007	 1073006
647	 0.0007	 1072726
648	 0.0007	 1073088
649	 0.0007	 1072797
650	 0.0007	 1073150
651	 0.0007	 1072848
652	 0.0006	 1072540
653	 0.0007	 1072879
654	 0.0007	 1072560
655	 0.0007	 1072890
656	 0.0006	 1072560
657	 0.0006	 1072881
658	 0.0005	 1072540
659	 0.0009	 1072852
660	 0.0007	 1072500
661	 0.0007	 1072803
662	 0.0007	 1073102
663	 0.0006	 1072734
664	 0.0006	 1073024
665	 0.0007	 1072645
666	 0.0007	 1072926
667	 0.0007	 1072536
668	 0.0007	 1072808
669	 0.0007	 1073076
670	 0.0007	 1072670
671	 0.0006	 1072929
672	 0.0006	 1072512
673	 0.0007	 1072762
674	 0.0010	 1073008
675	 0.0007	 1072575
676	 0.0007	 1072812
677	 0.0007	 1073045
678	 0.0006	 1072596
679	 0.0006	 1072820
680	 0.0007	 1073040
681	 0.0007	 1072575
682	 0.0007	 1072786
683	 0.0007	 1072993
684	 0.0006	 1072512
685	 0.0006	 1072710
686	 0.0006	 1072904
687	 0.0007	 1073094
688	 0.0006	 1072592
689	 0.0006	 1072773
690	 0.0006	 1072950
691	 0.0006	 1073123
692	 0.0006	 1072600
693	 0.0007	 1072764
694	 0.0007	 1072924
695	 0.0006	 1073080
696	 0.0007	 1072536
697	 0.0007	 1072683
698	 0.0007	 1072826
699	 0.0006	 1072965
700	 0.0008	 1073100
701	 0.0006	 1072530
702	 0.0006	 1072656
703	 0.0006	 1072778
704	 0.0006	 1072896
705	 0.0006	 1073010
706	 0.0008	 1073120
707	 0.0007	 1072519
708	 0.0006	 1072620
709	 0.0006	 1072717
710	 0.0006	 1072810
711	 0.0006	 1072899
712	 0.0006	 1072984
713	 0.0007	 1073065
714	 0.0006	 1073142
715	 0.0006	 1072500
716	 0.0006	 1072568
717	 0.0006	 1072632
718	 0.0010	 1072692
719	 0.0007	 1072748
720	 0.0006	 1072800
721	 0.0006	 1072848
722	 0.0007	 1072892
723	 0.0006	 1072932
724	 0.0007	 1072968
725	 0.0006	 1073000
726	 0.0006	 1073028
727	 0.0006	 1073052
728	 0.0006	 1073072
729	 0.0006	 1073088
730	 0.0006	 1073100
731	 0.0007	 1073108
732	 0.0007	 1073112
733	 0.0007	 1073112
734	 0.0007	 1073108
735	 0.0008	 1073100
736	 0.0006	 1073088
737	 0.0006	 1073072
738	 0.0006	 1073052
739	 0.0006	 1073028
740	 0.0006	 1073000
741	 0.0007	 1072968
742	 0.0006	 1072932
743	 0.0010	 1072892
744	 0.0008	 1072848
745	 0.0009	 1072800
746	 0.0008	 1072748
747	 0.0007	 1072692
748	 0.0007	 1072632
749	 0.0008	 1072568
750	 0.0007	 1072500
751	 0.0007	 1072428
752	 0.0007	 1073104
753	 0.0007	 1073025
754	 0.0007	 1072942
755	 0.0006	 1072855
756	 0.0006	 1072764
757	 0.0006	 1072669
758	 0.0006	 1072570
759	 0.0006	 1072467
760	 0.0006	 1073120
761	 0.0006	 1073010
762	 0.0006	 1072896
763	 0.0006	 1072778
764	 0.0007	 1072656
765	 0.0007	 1072530
766	 0.0007	 1072400
767	 0.0007	 1073033
768	 0.0006	 1072896
769	 0.0007	 1072755
770	 0.0007	 1072610
771	 0.0007	 1072461
772	 0.0007	 1073080
773	 0.0006	 1072924
774	 0.0006	 1072764
775	 0.0006	 1072600
776	 0.0006	 1072432
777	 0.0006	 1073037
778	 0.0006	 1072862
779	 0.0007	 1072683
780	 0.0011	 1072500
781	 0.0008	 1073094
782	 0.0007	 1072904
783	 0.0007	 1072710
784	 0.0006	 1072512
785	 0.0006	 1073095
786	 0.0006	 1072890
787	 0.0006	 1072681
788	 0.0006	 1072468
789	 0.0006	 1073040
790	 0.0006	 1072820
791	 0.0007	 1072596
792	 0.0006	 1072368
793	 0.0008	 1072929
794	 0.0007	 1072694
795	 0.0007	 1072455
796	 0.0007	 1073008
797	 0.0006	 1072762
798	 0.0006	 1072512
799	 0.0007	 1073057
800	 0.0007	 1072800
801	 0.0006	 1072539
802	 0.0008	 1073076
803	 0.0006	 1072808
804	 0.0005	 1072536
805	 0.0006	 1073065
806	 0.0006	 1072786
807	 0.0006	 1072503
808	 0.0007	 1073024
809	 0.0007	 1072734
810	 0.0006	 1072440
811	 0.0007	 1072953
812	 0.0007	 1072652
813	 0.0008	 1072347
814	 0.0006	 1072852
815	 0.0006	 1072540
816	 0.0007	 1073040
817	 0.0010	 1072721
818	 0.0008	 1072398
819	 0.0007	 1072890
820	 0.0006	 1072560
821	 0.0006	 1073047
822	 0.0007	 1072710
823	 0.0006	 1072369
824	 0.0006	 1072848
825	 0.0007	 1072500
826	 0.0006	 1072974
827	 0.0006	 1072619
828	 0.0006	 1073088
829	 0.0006	 1072726
830	 0.0007	 1072360
831	 0.0008	 1072821
832	 0.0007	 1072448
833	 0.0007	 1072904
834	 0.0006	 1072524
835	 0.0006	 1072975
836	 0.0007	 1072588
837	 0.0007	 1073034
838	 0.0006	 1072640
839	 0.0006	 1073081
840	 0.0006	 1072680
841	 0.0006	 1073116
842	 0.0007	 1072708
843	 0.0007	 1073139
844	 0.0007	 1072724
845	 0.0007	 1073150
846	 0.0009	 1072728
847	 0.0007	 1073149
848	 0.0007	 1072720
849	 0.0007	 1073136
850	 0.0007	 1072700
851	 0.0007	 1073111
852	 0.0006	 1072668
853	 0.0006	 1073074
854	 0.0006	 1072624
855	 0.0006	 1073025
856	 0.0006	 1072568
857	 0.0007	 1072964
858	 0.0007	 1072500
859	 0.0007	 1072891
860	 0.0009	 1072420
861	 0.0010	 1072806
862	 0.0009	 1072328
863	 0.0008	 1072709
864	 0.0008	 1073088
865	 0.0007	 1072600
866	 0.0008	 1072974
867	 0.0008	 1072479
868	 0.0007	 1072848
869	 0.0008	 1072346
870	 0.0006	 1072710
871	 0.0006	 1073072
872	 0.0006	 1072560
873	 0.0006	 1072917
874	 0.0006	 1072398
875	 0.0006	 1072750
876	 0.0006	 1073100
877	 0.0007	 1072571
878	 0.0006	 1072916
879	 0.0010	 1072380
880	 0.0010	 1072720
881	 0.0008	 1073058
882	 0.0008	 1072512
883	 0.0007	 1072845
884	 0.0008	 1072292
885	 0.0007	 1072620
886	 0.0007	 1072946
887	 0.0007	 1072383
888	 0.0007	 1072704
889	 0.0007	 1073023
890	 0.0008	 1072450
891	 0.0007	 1072764
892	 0.0006	 1073076
893	 0.0007	 1072493
894	 0.0008	 1072800
895	 0.0007	 1073105
896	 0.0006	 1072512
897	 0.0007	 1072812
898	 0.0007	 1073110
899	 0.0008	 1072507
900	 0.0009	 1072800
901	 0.0009	 1073091
902	 0.0009	 1072478
903	 0.0008	 1072764
904	 0.0007	 1073048
905	 0.0007	 1072425
906	 0.0006	 1072704
907	 0.0007	 1072981
908	 0.0007	 1072348
909	 0.0007	 1072620
910	 0.0008	 1072890
911	 0.0006	 1072247
912	 0.0006	 1072512
913	 0.0007	 1072775
914	 0.0007	 1073036
915	 0.0007	 1072380
916	 0.0006	 1072636
917	 0.0006	 1072890
918	 0.0009	 1073142
919	 0.0007	 1072473
920	 0.0007	 1072720
921	 0.0006	 1072965
922	 0.0007	 1072286
923	 0.0006	 1072526
924	 0.0006	 1072764
925	 0.0006	 1073000
926	 0.0006	 1072308
927	 0.0007	 1072539
928	 0.0007	 1072768
929	 0.0005	 1072995
930	 0.0006	 1072290
931	 0.0006	 1072512
932	 0.0006	 1072732
933	 0.0006	 1072950
934	 0.0007	 1072232
935	 0.0008	 1072445
936	 0.0007	 1072656
937	 0.0006	 1072865
938	 0.0006	 1073072
939	 0.0006	 1072338
940	 0.0008	 1072540
941	 0.0006	 1072740
942	 0.0006	 1072938
943	 0.0006	 1073134
944	 0.0006	 1072384
945	 0.0006	 1072575
946	 0.0007	 1072764
947	 0.0008	 1072951
948	 0.0007	 1073136
949	 0.0006	 1072370
950	 0.0007	 1072550
951	 0.0006	 1072728
952	 0.0008	 1072904
953	 0.0006	 1073078
954	 0.0006	 1072296
955	 0.0006	 1072465
956	 0.0006	 1072632
957	 0.0006	 1072797
958	 0.0006	 1072960
959	 0.0006	 1073121
960	 0.0006	 1072320
961	 0.0006	 1072476
962	 0.0006	 1072630
963	 0.0007	 1072782
964	 0.0007	 1072932
965	 0.0007	 1073080
966	 0.0006	 1072260
967	 0.0007	 1072403
968	 0.0010	 1072544
969	 0.0007	 1072683
970	 0.0007	 1072820
971	 0.0006	 1072955
972	 0.0006	 1073088
973	 0.0007	 1072246
974	 0.0007	 1072374
975	 0.0008	 1072500
976	 0.0008	 1072624
977	 0.0007	 1072746
978	 0.0006	 1072866
979	 0.0007	 1072984
980	 0.0006	 1073100
981	 0.0006	 1072233
982	 0.0006	 1072344
983	 0.0006	 1072453
984	 0.0006	 1072560
985	 0.0006	 1072665
986	 0.0006	 1072768
987	 0.0006	 1072869
988	 0.0006	 1072968
989	 0.0007	 1073065
990	 0.0007	 1072170
991	 0.0006	 1072262
992	 0.0006	 1072352
993	 0.0006	 1072440
994	 0.0006	 1072526
995	 0.0006	 1072610
996	 0.0008	 1072692
997	 0.0008	 1072772
998	 0.0006	 1072850
999	 0.0006	 1072926
1000	 0.0006	 1073000
1001	 0.0006	 1073072
1002	 0.0006	 1073142
1003	 0.0006	 1072207
1004	 0.0006	 1072272
1005	 0.0006	 1072335
1006	 0.0006	 1072396
1007	 0.0006	 1072455
1008	 0.0006	 1072512
1009	 0.0006	 1072567
1010	 0.0006	 1072620
1011	 0.0006	 1072671
1012	 0.0006	 1072720
1013	 0.0007	 1072767
1014	 0.0008	 1072812
1015	 0.0009	 1072855
1016	 0.0006	 1072896
1017	 0.0007	 1072935
1018	 0.0006	 1072972
1019	 0.0006	 1073007
1020	 0.0006	 1073040
1021	 0.0006	 1073071
1022	 0.0006	 1073100
1023	 0.0006	 1073127
1024	 0.0009	 1073152
1025	 0.0008	 1072150
1026	 0.0008	 1072170
1027	 0.0008	 1072188
1028	 0.0007	 1072204
1029	 0.0007	 1072218
1030	 0.0007	 1072230
1031	 0.0008	 1072240
1032	 0.0006	 1072248
1033	 0.0007	 1072254
1034	 0.0007	 1072258
1035	 0.0009	 1072260
1036	 0.0012	 1072260
1037	 0.0011	 1072258
1038	 0.0008	 1072254
1039	 0.0007	 1072248
1040	 0.0008	 1072240
1041	 0.0006	 1072230
1042	 0.0006	 1072218
1043	 0.0006	 1072204
1044	 0.0006	 1072188
1045	 0.0006	 1072170
1046	 0.0006	 1072150
1047	 0.0007	 1072128
1048	 0.0007	 1073152
1049	 0.0006	 1073127
1050	 0.0006	 1073100
1051	 0.0006	 1073071
1052	 0.0006	 1073040
1053	 0.0006	 1073007
1054	 0.0006	 1072972
1055	 0.0006	 1072935
1056	 0.0007	 1072896
1057	 0.0007	 1072855
1058	 0.0006	 1072812
1059	 0.0010	 1072767
1060	 0.0009	 1072720
1061	 0.0008	 1072671
1062	 0.0008	 1072620
