excec memoryUsed freeBlocks rounds avgsize
1.0 53680 70 2188 767
1.0 53696 70 2189 767
2.0 53672 69 2190 778
2.0 53672 69 2191 778
2.0 53696 69 2192 778
2.0 53648 70 2193 766
2.0 53544 70 2194 765
1.0 53608 70 2195 766
1.0 53568 70 2196 765
1.0 53568 70 2197 765
2.0 53544 70 2198 765
2.0 53568 71 2199 754
2.0 53656 71 2200 756
1.0 53608 71 2201 755
2.0 53584 71 2202 755
2.0 53512 71 2203 754
2.0 53384 71 2204 752
2.0 53376 71 2205 752
3.0 53256 71 2206 750
1.0 53384 71 2207 752
1.0 53384 70 2208 763
2.0 53408 70 2209 763
2.0 53368 70 2210 762
2.0 53520 71 2211 754
1.0 53560 72 2212 744
2.0 53456 71 2213 753
1.0 53480 71 2214 753
1.0 53480 71 2215 753
2.0 53376 72 2216 741
2.0 53352 72 2217 741
2.0 53288 71 2218 751
2.0 53176 72 2219 739
1.0 53176 73 2220 728
2.0 53112 72 2221 738
2.0 53136 71 2222 748
2.0 53136 71 2223 748
1.0 53104 70 2224 759
1.0 53104 70 2225 759
2.0 53120 70 2226 759
2.0 53104 71 2227 748
2.0 53144 71 2228 749
2.0 53112 70 2229 759
2.0 53080 70 2230 758
2.0 53064 71 2231 747
2.0 53064 71 2232 747
2.0 53016 72 2233 736
1.0 52912 72 2234 735
2.0 52880 72 2235 734
2.0 52992 73 2236 726
2.0 52976 74 2237 716
2.0 52880 74 2238 715
2.0 52768 74 2239 713
2.0 52800 74 2240 714
2.0 52760 74 2241 713
1.0 52760 74 2242 713
1.0 52816 73 2243 724
2.0 52848 72 2244 734
2.0 52904 73 2245 725
1.0 53040 73 2246 727
1.0 53040 72 2247 737
2.0 53072 72 2248 737
2.0 53072 72 2249 737
2.0 53160 73 2250 728
4.0 53288 73 2251 730
2.0 53384 73 2252 731
4.0 53280 72 2253 740
2.0 53336 72 2254 741
2.0 53336 73 2255 731
2.0 53280 72 2256 740
2.0 53256 71 2257 750
2.0 53272 71 2258 750
3.0 53296 71 2259 751
2.0 53208 71 2260 749
2.0 53216 71 2261 750
2.0 53224 71 2262 750
2.0 53096 70 2263 759
2.0 53024 70 2264 757
1.0 53048 70 2265 758
2.0 53112 71 2266 748
2.0 53152 70 2267 759
2.0 53280 69 2268 772
2.0 53248 70 2269 761
1.0 53168 70 2270 760
1.0 53248 69 2271 772
2.0 53248 69 2272 772
2.0 53136 69 2273 770
2.0 53144 69 2274 770
2.0 53168 70 2275 760
2.0 53272 70 2276 761
2.0 53296 71 2277 751
2.0 53288 70 2278 761
2.0 53368 70 2279 762
2.0 53448 70 2280 764
2.0 53448 70 2281 764
2.0 53344 69 2282 773
1.0 53344 68 2283 784
1.0 53328 68 2284 784
1.0 53456 69 2285 775
2.0 53432 70 2286 763
1.0 53424 69 2287 774
2.0 53448 69 2288 775
2.0 53544 68 2289 787
2.0 53504 69 2290 775
2.0 53584 69 2291 777
1.0 53640 69 2292 777
1.0 53672 69 2293 778
1.0 53728 69 2294 779
2.0 53816 70 2295 769
1.0 53888 70 2296 770
2.0 53864 70 2297 769
2.0 53864 70 2298 769
1.0 53920 70 2299 770
1.0 53984 70 2300 771
1.0 54040 71 2301 761
2.0 54152 72 2302 752
1.0 54064 72 2303 751
2.0 53960 72 2304 749
2.0 53928 73 2305 739
1.0 53928 73 2306 739
2.0 53856 73 2307 738
2.0 53848 73 2308 738
2.0 53848 72 2309 748
2.0 53944 72 2310 749
2.0 53920 72 2311 749
1.0 53960 72 2312 749
2.0 53952 72 2313 749
2.0 54056 72 2314 751
2.0 54136 73 2315 742
2.0 54128 73 2316 741
1.0 54120 73 2317 741
2.0 54040 74 2318 730
2.0 54136 74 2319 732
1.0 54056 73 2320 740
1.0 54080 73 2321 741
1.0 54160 73 2322 742
2.0 54192 73 2323 742
2.0 54232 73 2324 743
1.0 54176 72 2325 752
2.0 54264 73 2326 743
3.0 54288 72 2327 754
2.0 54248 72 2328 753
2.0 54320 72 2329 754
3.0 54352 71 2330 766
2.0 54296 71 2331 765
2.0 54272 71 2332 764
2.0 54232 72 2333 753
1.0 54256 72 2334 754
2.0 54248 72 2335 753
2.0 54312 72 2336 754
2.0 54352 72 2337 755
2.0 54312 73 2338 744
2.0 54376 73 2339 745
1.0 54344 73 2340 744
2.0 54344 73 2341 744
1.0 54344 73 2342 744
1.0 54288 73 2343 744
2.0 54304 73 2344 744
2.0 54360 74 2345 735
1.0 54352 73 2346 745
2.0 54464 73 2347 746
1.0 54456 73 2348 746
1.0 54448 73 2349 746
2.0 54424 73 2350 746
2.0 54424 73 2351 746
1.0 54400 72 2352 756
2.0 54456 71 2353 767
2.0 54472 71 2354 767
2.0 54480 71 2355 767
2.0 54480 71 2356 767
1.0 54480 71 2357 767
2.0 54472 71 2358 767
2.0 54416 70 2359 777
2.0 54416 71 2360 766
2.0 54440 72 2361 756
2.0 54440 72 2362 756
2.0 54432 73 2363 746
2.0 54416 73 2364 745
3.0 54384 72 2365 755
3.0 54296 72 2366 754
2.0 54296 72 2367 754
2.0 54184 73 2368 742
2.0 54216 73 2369 743
1.0 54096 72 2370 751
2.0 54152 72 2371 752
2.0 54120 71 2372 762
2.0 54000 70 2373 771
2.0 53968 70 2374 771
2.0 53952 71 2375 760
2.0 53952 71 2376 760
1.0 53984 70 2377 771
1.0 53976 70 2378 771
2.0 53912 69 2379 781
2.0 53880 69 2380 781
2.0 53848 69 2381 780
2.0 53824 69 2382 780
2.0 53776 68 2383 791
2.0 53872 67 2384 804
2.0 53792 68 2385 791
2.0 53856 68 2386 792
2.0 53856 68 2387 792
2.0 53848 67 2388 804
2.0 53944 68 2389 793
2.0 53848 68 2390 792
2.0 53848 68 2391 792
2.0 53848 68 2392 792
2.0 53888 67 2393 804
2.0 53904 67 2394 805
2.0 53776 67 2395 803
2.0 53704 67 2396 802
2.0 53640 66 2397 813
1.0 53672 67 2398 801
1.0 53648 67 2399 801
2.0 53632 67 2400 800
2.0 53608 68 2401 788
2.0 53664 68 2402 789
2.0 53608 68 2403 788
2.0 53576 67 2404 800
1.0 53656 67 2405 801
2.0 53632 68 2406 789
2.0 53584 67 2407 800
2.0 53576 68 2408 788
2.0 53480 68 2409 786
2.0 53480 69 2410 775
1.0 53424 68 2411 786
1.0 53408 67 2412 797
1.0 53360 68 2413 785
2.0 53480 69 2414 775
1.0 53592 70 2415 766
2.0 53592 70 2416 766
2.0 53640 70 2417 766
2.0 53744 70 2418 768
2.0 53720 70 2419 767
2.0 53712 71 2420 757
1.0 53736 70 2421 768
1.0 53648 71 2422 756
1.0 53688 71 2423 756
2.0 53688 70 2424 767
2.0 53728 70 2425 768
2.0 53712 70 2426 767
1.0 53704 69 2427 778
1.0 53704 69 2428 778
1.0 53696 70 2429 767
2.0 53632 69 2430 777
2.0 53712 69 2431 778
2.0 53736 69 2432 779
2.0 53784 69 2433 779
2.0 53792 68 2434 791
1.0 53792 68 2435 791
1.0 53704 67 2436 802
1.0 53736 67 2437 802
1.0 53736 67 2438 802
1.0 53720 68 2439 790
1.0 53704 67 2440 802
1.0 53696 67 2441 801
1.0 53696 67 2442 801
1.0 53616 66 2443 812
1.0 53656 67 2444 801
1.0 53648 66 2445 813
1.0 53632 67 2446 800
2.0 53648 67 2447 801
2.0 53568 68 2448 788
2.0 53456 67 2449 798
2.0 53480 67 2450 798
2.0 53480 68 2451 786
2.0 53480 68 2452 786
2.0 53392 67 2453 797
1.0 53368 67 2454 797
1.0 53464 67 2455 798
2.0 53464 67 2456 798
2.0 53488 67 2457 798
2.0 53456 67 2458 798
2.0 53456 67 2459 798
1.0 53456 67 2460 798
1.0 53336 66 2461 808
1.0 53456 66 2462 810
1.0 53448 66 2463 810
2.0 53448 66 2464 810
2.0 53432 66 2465 810
2.0 53416 66 2466 809
2.0 53384 67 2467 797
2.0 53312 67 2468 796
1.0 53264 66 2469 807
1.0 53200 65 2470 818
1.0 53072 65 2471 816
1.0 53168 64 2472 831
1.0 53144 65 2473 818
2.0 53112 66 2474 805
1.0 53112 67 2475 793
1.0 53080 67 2476 792
1.0 53088 66 2477 804
2.0 52976 67 2478 791
1.0 52952 67 2479 790
1.0 53032 67 2480 792
1.0 53040 66 2481 804
2.0 53016 65 2482 816
1.0 53032 64 2483 829
1.0 52936 64 2484 827
1.0 52968 64 2485 828
1.0 52920 64 2486 827
2.0 52928 64 2487 827
2.0 52848 64 2488 826
1.0 52848 64 2489 826
1.0 52808 64 2490 825
1.0 52768 65 2491 812
1.0 52648 64 2492 823
1.0 52592 65 2493 809
2.0 52544 64 2494 821
2.0 52552 64 2495 821
2.0 52592 64 2496 822
2.0 52560 65 2497 809
2.0 52488 66 2498 795
1.0 52568 65 2499 809
2.0 52544 64 2500 821
2.0 52568 65 2501 809
1.0 52608 65 2502 809
1.0 52704 65 2503 811
2.0 52800 65 2504 812
1.0 52720 66 2505 799
1.0 52744 67 2506 787
1.0 52792 67 2507 788
1.0 52752 67 2508 787
1.0 52640 68 2509 774
2.0 52632 68 2510 774
2.0 52712 68 2511 775
2.0 52776 67 2512 788
2.0 52816 67 2513 788
1.0 52888 68 2514 778
1.0 52904 68 2515 778
1.0 52984 69 2516 768
1.0 52912 68 2517 778
1.0 52832 67 2518 789
2.0 52784 66 2519 800
2.0 52744 67 2520 787
2.0 52704 68 2521 775
2.0 52720 68 2522 775
1.0 52776 68 2523 776
1.0 52824 69 2524 766
1.0 52928 70 2525 756
1.0 53000 70 2526 757
1.0 53080 69 2527 769
1.0 53024 68 2528 780
1.0 53088 69 2529 769
2.0 53088 69 2530 769
2.0 53184 69 2531 771
1.0 53176 69 2532 771
1.0 53136 68 2533 781
1.0 53128 69 2534 770
1.0 53136 69 2535 770
1.0 53224 70 2536 760
2.0 53208 71 2537 749
2.0 53272 71 2538 750
1.0 53304 72 2539 740
2.0 53304 72 2540 740
2.0 53296 72 2541 740
2.0 53288 72 2542 740
2.0 53256 71 2543 750
2.0 53240 70 2544 761
2.0 53256 70 2545 761
2.0 53256 70 2546 761
1.0 53328 70 2547 762
1.0 53352 70 2548 762
2.0 53352 70 2549 762
1.0 53400 70 2550 763
1.0 53432 70 2551 763
2.0 53496 69 2552 775
1.0 53544 69 2553 776
2.0 53616 70 2554 766
1.0 53624 70 2555 766
2.0 53632 70 2556 766
1.0 53560 70 2557 765
1.0 53528 70 2558 765
1.0 53504 70 2559 764
1.0 53592 70 2560 766
1.0 53488 70 2561 764
1.0 53488 71 2562 753
2.0 53496 71 2563 753
2.0 53560 72 2564 744
2.0 53640 72 2565 745
2.0 53632 71 2566 755
1.0 53736 71 2567 757
2.0 53704 71 2568 756
1.0 53680 72 2569 746
1.0 53704 73 2570 736
2.0 53592 73 2571 734
2.0 53704 73 2572 736
2.0 53704 73 2573 736
1.0 53728 74 2574 726
1.0 53776 74 2575 727
1.0 53784 74 2576 727
1.0 53728 74 2577 726
2.0 53800 74 2578 727
2.0 53848 74 2579 728
2.0 53808 74 2580 727
2.0 53912 74 2581 729
1.0 53912 75 2582 719
2.0 53920 74 2583 729
1.0 53880 73 2584 738
1.0 53880 73 2585 738
1.0 53744 72 2586 746
1.0 53816 73 2587 737
1.0 53888 72 2588 748
1.0 53872 72 2589 748
1.0 53880 71 2590 759
2.0 53872 71 2591 759
2.0 53872 71 2592 759
2.0 53984 72 2593 750
2.0 53952 73 2594 739
1.0 53952 73 2595 739
1.0 53944 73 2596 739
1.0 53944 74 2597 729
1.0 54048 73 2598 740
1.0 53992 73 2599 740
1.0 54008 73 2600 740
1.0 54056 73 2601 740
1.0 54056 73 2602 740
2.0 54056 72 2603 751
1.0 54080 72 2604 751
1.0 54088 72 2605 751
1.0 54008 72 2606 750
1.0 54064 72 2607 751
1.0 54088 73 2608 741
2.0 54168 74 2609 732
2.0 54168 74 2610 732
2.0 54232 74 2611 733
2.0 54232 75 2612 723
1.0 54256 76 2613 714
1.0 54216 76 2614 713
1.0 54128 76 2615 712
1.0 54160 76 2616 713
1.0 54040 76 2617 711
1.0 53968 75 2618 720
1.0 53896 74 2619 728
1.0 53856 74 2620 728
1.0 53832 73 2621 737
1.0 53720 72 2622 746
1.0 53720 73 2623 736
1.0 53656 73 2624 735
2.0 53640 73 2625 735
2.0 53696 74 2626 726
2.0 53712 74 2627 726
2.0 53592 74 2628 724
2.0 53592 75 2629 715
1.0 53568 75 2630 714
1.0 53624 76 2631 706
1.0 53624 76 2632 706
2.0 53640 76 2633 706
2.0 53664 76 2634 706
2.0 53688 76 2635 706
2.0 53696 76 2636 707
2.0 53688 76 2637 706
1.0 53688 76 2638 706
1.0 53672 75 2639 716
1.0 53752 74 2640 726
1.0 53752 74 2641 726
1.0 53856 73 2642 738
1.0 53920 73 2643 739
1.0 53944 73 2644 739
1.0 53944 73 2645 739
1.0 53872 73 2646 738
1.0 53760 73 2647 736
1.0 53768 73 2648 737
1.0 53784 73 2649 737
2.0 53720 72 2650 746
2.0 53760 72 2651 747
2.0 53704 72 2652 746
1.0 53664 73 2653 735
1.0 53648 72 2654 745
1.0 53648 72 2655 745
1.0 53568 72 2656 744
1.0 53568 73 2657 734
1.0 53544 72 2658 744
1.0 53632 72 2659 745
2.0 53584 71 2660 755
2.0 53552 70 2661 765
1.0 53528 71 2662 754
1.0 53592 72 2663 744
1.0 53592 71 2664 755
1.0 53624 71 2665 755
2.0 53624 71 2666 755
2.0 53632 71 2667 755
1.0 53648 71 2668 756
1.0 53624 71 2669 755
2.0 53552 72 2670 744
2.0 53552 72 2671 744
2.0 53552 71 2672 754
1.0 53552 71 2673 754
1.0 53472 70 2674 764
1.0 53440 69 2675 774
2.0 53512 68 2676 787
1.0 53544 68 2677 787
1.0 53504 68 2678 787
1.0 53568 68 2679 788
2.0 53600 68 2680 788
1.0 53696 69 2681 778
2.0 53768 68 2682 791
2.0 53712 67 2683 802
1.0 53760 67 2684 802
1.0 53736 68 2685 790
1.0 53616 67 2686 800
1.0 53536 68 2687 787
1.0 53488 69 2688 775
1.0 53504 69 2689 775
2.0 53472 69 2690 775
2.0 53544 69 2691 776
1.0 53648 69 2692 778
1.0 53576 68 2693 788
1.0 53584 68 2694 788
2.0 53504 68 2695 787
1.0 53408 68 2696 785
1.0 53400 67 2697 797
1.0 53376 67 2698 797
2.0 53368 67 2699 797
1.0 53424 67 2700 797
1.0 53432 67 2701 797
1.0 53424 68 2702 786
2.0 53360 68 2703 785
2.0 53208 67 2704 794
1.0 53208 67 2705 794
1.0 53320 67 2706 796
2.0 53280 66 2707 807
1.0 53360 66 2708 808
1.0 53256 67 2709 795
2.0 53280 68 2710 784
2.0 53344 68 2711 784
1.0 53344 67 2712 796
1.0 53496 68 2713 787
1.0 53384 68 2714 785
2.0 53360 69 2715 773
1.0 53440 69 2716 774
2.0 53496 70 2717 764
1.0 53504 70 2718 764
1.0 53536 69 2719 776
2.0 53568 69 2720 776
1.0 53504 70 2721 764
2.0 53400 70 2722 763
2.0 53328 69 2723 773
1.0 53328 69 2724 773
2.0 53296 68 2725 784
2.0 53400 69 2726 774
1.0 53376 70 2727 763
1.0 53408 70 2728 763
1.0 53496 70 2729 764
1.0 53568 71 2730 754
1.0 53544 70 2731 765
2.0 53536 70 2732 765
1.0 53536 70 2733 765
2.0 53408 70 2734 763
1.0 53368 70 2735 762
2.0 53344 70 2736 762
2.0 53280 70 2737 761
1.0 53328 69 2738 773
1.0 53392 68 2739 785
1.0 53384 69 2740 774
2.0 53272 70 2741 761
1.0 53272 70 2742 761
1.0 53272 70 2743 761
1.0 53208 71 2744 749
1.0 53096 70 2745 759
2.0 53096 70 2746 759
2.0 53144 71 2747 749
2.0 53200 70 2748 760
1.0 53176 71 2749 749
1.0 53088 71 2750 748
1.0 53096 70 2751 759
1.0 53048 70 2752 758
2.0 53064 69 2753 769
1.0 53056 70 2754 758
2.0 53080 70 2755 758
1.0 53080 70 2756 758
1.0 53128 70 2757 759
2.0 53096 70 2758 759
1.0 53136 69 2759 770
1.0 53144 68 2760 782
1.0 53064 68 2761 780
1.0 53064 68 2762 780
2.0 53048 68 2763 780
2.0 53080 68 2764 781
2.0 53088 67 2765 792
1.0 53088 68 2766 781
1.0 53192 69 2767 771
1.0 53208 69 2768 771
1.0 53208 69 2769 771
1.0 53192 70 2770 760
1.0 53288 71 2771 751
2.0 53224 72 2772 739
1.0 53232 72 2773 739
1.0 53312 71 2774 751
2.0 53224 72 2775 739
2.0 53176 72 2776 739
1.0 53176 72 2777 739
1.0 53272 71 2778 750
1.0 53320 71 2779 751
1.0 53296 70 2780 761
1.0 53328 71 2781 751
2.0 53384 71 2782 752
1.0 53472 71 2783 753
1.0 53496 70 2784 764
1.0 53488 70 2785 764
2.0 53456 71 2786 753
2.0 53456 71 2787 753
1.0 53432 70 2788 763
2.0 53336 69 2789 773
2.0 53264 69 2790 772
2.0 53304 68 2791 784
2.0 53440 67 2792 798
2.0 53432 68 2793 786
2.0 53336 69 2794 773
1.0 53352 69 2795 773
1.0 53360 69 2796 773
2.0 53312 69 2797 773
2.0 53304 69 2798 773
1.0 53416 69 2799 774
2.0 53440 69 2800 774
2.0 53424 68 2801 786
2.0 53472 67 2802 798
1.0 53472 67 2803 798
1.0 53392 67 2804 797
1.0 53512 67 2805 799
1.0 53536 66 2806 811
1.0 53648 66 2807 813
2.0 53720 66 2808 814
1.0 53664 66 2809 813
1.0 53624 65 2810 825
1.0 53624 66 2811 812
1.0 53544 66 2812 811
2.0 53416 67 2813 797
2.0 53352 66 2814 808
1.0 53352 66 2815 808
2.0 53336 66 2816 808
1.0 53344 65 2817 821
1.0 53296 65 2818 820
1.0 53280 66 2819 807
2.0 53256 67 2820 795
1.0 53320 67 2821 796
1.0 53296 68 2822 784
1.0 53376 69 2823 774
1.0 53328 69 2824 773
1.0 53328 69 2825 773
2.0 53440 69 2826 774
1.0 53448 69 2827 775
1.0 53528 70 2828 765
2.0 53536 69 2829 776
1.0 53560 70 2830 765
1.0 53472 70 2831 764
1.0 53472 70 2832 764
1.0 53512 70 2833 764
1.0 53552 69 2834 776
1.0 53680 69 2835 778
2.0 53776 69 2836 779
1.0 53736 69 2837 779
1.0 53736 69 2838 779
1.0 53600 69 2839 777
2.0 53720 68 2840 790
2.0 53720 68 2841 790
1.0 53864 67 2842 804
1.0 53832 67 2843 803
1.0 53832 67 2844 803
2.0 53808 67 2845 803
1.0 53704 67 2846 802
1.0 53744 66 2847 814
1.0 53720 65 2848 826
2.0 53752 64 2849 840
2.0 53736 65 2850 827
2.0 53752 65 2851 827
1.0 53736 65 2852 827
2.0 53680 65 2853 826
1.0 53744 65 2854 827
2.0 53784 65 2855 827
1.0 53736 66 2856 814
2.0 53728 66 2857 814
2.0 53672 66 2858 813
1.0 53616 65 2859 825
2.0 53608 66 2860 812
1.0 53664 66 2861 813
1.0 53696 66 2862 814
1.0 53688 66 2863 813
2.0 53704 65 2864 826
1.0 53736 65 2865 827
2.0 53672 66 2866 813
2.0 53672 66 2867 813
1.0 53760 66 2868 815
2.0 53736 66 2869 814
2.0 53752 66 2870 814
1.0 53728 66 2871 814
1.0 53808 65 2872 828
1.0 53744 66 2873 814
1.0 53808 66 2874 815
1.0 53768 65 2875 827
1.0 53672 65 2876 826
1.0 53736 65 2877 827
2.0 53736 64 2878 840
2.0 53856 64 2879 842
1.0 53792 63 2880 854
1.0 53944 64 2881 843
1.0 54048 64 2882 844
1.0 54136 65 2883 833
2.0 54152 64 2884 846
1.0 54032 64 2885 844
1.0 54112 64 2886 846
2.0 54128 64 2887 846
1.0 54112 64 2888 846
1.0 54136 64 2889 846
1.0 54136 64 2890 846
1.0 54192 63 2891 860
1.0 54152 64 2892 846
1.0 54176 64 2893 846
1.0 54128 63 2894 859
2.0 54080 62 2895 872
1.0 54080 62 2896 872
1.0 54072 62 2897 872
2.0 54024 62 2898 871
1.0 54016 61 2899 886
1.0 54016 61 2900 886
2.0 53912 62 2901 870
1.0 54000 63 2902 857
1.0 54024 64 2903 844
1.0 54000 64 2904 844
2.0 54064 65 2905 832
2.0 54112 65 2906 832
1.0 54064 64 2907 845
1.0 54000 65 2908 831
1.0 54024 64 2909 844
1.0 54024 64 2910 844
1.0 53992 64 2911 844
2.0 54000 63 2912 857
2.0 53968 62 2913 870
1.0 53992 62 2914 871
1.0 53920 61 2915 884
1.0 53920 62 2916 870
2.0 53856 62 2917 869
1.0 53896 63 2918 855
1.0 53912 63 2919 856
1.0 53816 63 2920 854
1.0 53864 63 2921 855
1.0 53896 62 2922 869
1.0 54016 63 2923 857
2.0 53968 63 2924 857
1.0 53992 63 2925 857
1.0 53984 64 2926 844
2.0 53976 63 2927 857
1.0 53976 62 2928 871
1.0 53968 62 2929 870
2.0 53944 62 2930 870
1.0 53976 63 2931 857
1.0 53960 63 2932 857
2.0 53928 62 2933 870
1.0 54000 63 2934 857
1.0 53944 63 2935 856
1.0 53928 63 2936 856
1.0 53936 63 2937 856
1.0 53920 63 2938 856
1.0 53928 63 2939 856
1.0 53928 63 2940 856
1.0 53888 64 2941 842
1.0 53880 64 2942 842
1.0 53800 64 2943 841
1.0 53712 63 2944 853
1.0 53752 63 2945 853
1.0 53704 63 2946 852
2.0 53624 64 2947 838
1.0 53656 65 2948 825
1.0 53632 65 2949 825
1.0 53608 64 2950 838
2.0 53600 64 2951 838
1.0 53512 65 2952 823
1.0 53592 65 2953 824
1.0 53600 65 2954 825
1.0 53584 65 2955 824
1.0 53600 65 2956 825
1.0 53728 65 2957 827
1.0 53680 65 2958 826
1.0 53696 65 2959 826
1.0 53728 65 2960 827
2.0 53832 65 2961 828
1.0 53920 65 2962 830
1.0 53904 65 2963 829
2.0 54008 65 2964 831
1.0 53928 65 2965 830
1.0 53936 64 2966 843
2.0 53952 64 2967 843
1.0 53832 65 2968 828
1.0 53856 66 2969 816
1.0 53848 66 2970 816
2.0 53832 65 2971 828
1.0 53840 65 2972 828
2.0 53872 64 2973 842
1.0 53760 64 2974 840
1.0 53736 64 2975 840
1.0 53728 64 2976 840
2.0 53744 63 2977 853
1.0 53776 63 2978 854
1.0 53800 63 2979 854
2.0 53800 64 2980 841
2.0 53768 64 2981 840
1.0 53728 64 2982 840
2.0 53736 64 2983 840
2.0 53624 63 2984 851
1.0 53664 63 2985 852
1.0 53696 64 2986 839
2.0 53624 65 2987 825
1.0 53672 65 2988 826
1.0 53800 66 2989 815
1.0 53704 67 2990 802
2.0 53648 66 2991 813
1.0 53680 66 2992 813
1.0 53680 66 2993 813
2.0 53744 65 2994 827
1.0 53800 66 2995 815
1.0 53792 66 2996 815
2.0 53800 65 2997 828
2.0 53920 64 2998 842
1.0 53992 64 2999 844
1.0 54024 65 3000 831
1.0 53912 65 3001 829
2.0 53912 66 3002 817
2.0 53904 66 3003 817
2.0 53824 66 3004 816
2.0 53824 65 3005 828
1.0 53832 65 3006 828
1.0 53896 66 3007 817
1.0 53896 67 3008 804
2.0 53840 68 3009 792
2.0 53840 69 3010 780
2.0 53816 68 3011 791
2.0 53840 68 3012 792
2.0 53840 68 3013 792
1.0 53816 67 3014 803
1.0 53872 67 3015 804
1.0 53872 67 3016 804
2.0 53864 67 3017 804
2.0 53848 68 3018 792
1.0 53904 68 3019 793
1.0 53896 68 3020 793
1.0 53904 67 3021 805
2.0 54024 68 3022 794
1.0 53960 67 3023 805
2.0 53960 66 3024 818
2.0 53936 65 3025 830
1.0 53848 64 3026 841
2.0 53728 65 3027 827
2.0 53696 64 3028 839
2.0 53808 65 3029 828
1.0 53792 64 3030 840
1.0 53712 65 3031 826
1.0 53664 65 3032 826
2.0 53600 66 3033 812
2.0 53552 67 3034 799
2.0 53488 67 3035 798
2.0 53520 67 3036 799
1.0 53536 67 3037 799
2.0 53512 67 3038 799
2.0 53552 68 3039 788
1.0 53528 67 3040 799
1.0 53408 67 3041 797
2.0 53376 68 3042 785
2.0 53304 67 3043 796
1.0 53328 67 3044 796
2.0 53376 68 3045 785
2.0 53264 67 3046 795
2.0 53288 66 3047 807
2.0 53360 67 3048 796
2.0 53360 67 3049 796
1.0 53360 67 3050 796
1.0 53360 67 3051 796
2.0 53360 67 3052 796
2.0 53400 66 3053 809
2.0 53288 66 3054 807
2.0 53384 65 3055 821
1.0 53384 65 3056 821
2.0 53336 65 3057 821
2.0 53312 65 3058 820
2.0 53304 65 3059 820
1.0 53400 65 3060 822
1.0 53416 65 3061 822
1.0 53352 65 3062 821
1.0 53248 64 3063 832
1.0 53216 63 3064 845
1.0 53120 64 3065 830
2.0 53176 64 3066 831
2.0 53224 64 3067 832
2.0 53192 64 3068 831
1.0 53336 64 3069 833
1.0 53328 64 3070 833
1.0 53248 64 3071 832
1.0 53248 64 3072 832
2.0 53288 64 3073 833
1.0 53272 63 3074 846
1.0 53296 64 3075 833
2.0 53352 63 3076 847
2.0 53288 63 3077 846
1.0 53280 63 3078 846
1.0 53256 62 3079 859
1.0 53232 62 3080 859
2.0 53320 62 3081 860
1.0 53280 61 3082 873
1.0 53200 62 3083 858
2.0 53192 63 3084 844
2.0 53184 63 3085 844
1.0 53184 63 3086 844
2.0 53192 63 3087 844
2.0 53312 63 3088 846
2.0 53368 63 3089 847
2.0 53392 64 3090 834
2.0 53336 65 3091 821
2.0 53312 65 3092 820
1.0 53416 64 3093 835
1.0 53416 64 3094 835
2.0 53344 64 3095 834
1.0 53248 64 3096 832
2.0 53248 64 3097 832
1.0 53248 63 3098 845
1.0 53344 63 3099 847
1.0 53408 63 3100 848
2.0 53384 63 3101 847
2.0 53504 63 3102 849
2.0 53496 63 3103 849
2.0 53544 64 3104 837
2.0 53584 63 3105 851
1.0 53584 64 3106 837
1.0 53448 63 3107 848
2.0 53424 63 3108 848
1.0 53480 64 3109 836
1.0 53480 63 3110 849
1.0 53528 64 3111 836
1.0 53528 64 3112 836
2.0 53576 64 3113 837
1.0 53608 64 3114 838
2.0 53688 64 3115 839
1.0 53632 63 3116 851
1.0 53632 63 3117 851
1.0 53720 64 3118 839
1.0 53832 64 3119 841
1.0 53912 65 3120 829
2.0 53864 64 3121 842
1.0 53864 64 3122 842
2.0 53864 63 3123 855
1.0 53840 62 3124 868
1.0 53752 63 3125 853
1.0 53784 64 3126 840
2.0 53664 65 3127 826
1.0 53624 64 3128 838
1.0 53568 65 3129 824
2.0 53616 66 3130 812
2.0 53688 67 3131 801
1.0 53696 66 3132 814
1.0 53752 67 3133 802
1.0 53704 68 3134 790
2.0 53688 68 3135 790
2.0 53720 68 3136 790
1.0 53728 68 3137 790
1.0 53712 68 3138 790
1.0 53712 68 3139 790
2.0 53648 67 3140 801
1.0 53672 67 3141 801
1.0 53672 67 3142 801
1.0 53608 66 3143 812
2.0 53640 66 3144 813
1.0 53664 66 3145 813
1.0 53664 66 3146 813
1.0 53592 66 3147 812
1.0 53528 65 3148 824
2.0 53512 65 3149 823
2.0 53440 65 3150 822
1.0 53456 65 3151 822
1.0 53504 66 3152 811
1.0 53504 66 3153 811
1.0 53536 66 3154 811
1.0 53536 66 3155 811
2.0 53544 65 3156 824
1.0 53536 65 3157 824
1.0 53568 65 3158 824
1.0 53584 64 3159 837
1.0 53608 63 3160 851
2.0 53608 62 3161 865
1.0 53552 61 3162 878
1.0 53536 61 3163 878
1.0 53552 61 3164 878
2.0 53632 61 3165 879
1.0 53656 60 3166 894
1.0 53704 61 3167 880
1.0 53760 61 3168 881
1.0 53784 62 3169 867
1.0 53752 62 3170 867
1.0 53800 63 3171 854
2.0 53752 63 3172 853
1.0 53728 62 3173 867
1.0 53728 63 3174 853
1.0 53728 63 3175 853
1.0 53664 63 3176 852
2.0 53688 63 3177 852
1.0 53736 62 3178 867
1.0 53856 62 3179 869
2.0 53880 62 3180 869
1.0 53760 62 3181 867
1.0 53800 61 3182 882
2.0 53800 61 3183 882
1.0 53928 62 3184 870
1.0 53936 62 3185 870
